ID,data,bv
2990,0.877036368,1.295255726
2991,0.074944371,-0.115825918
2992,1.460309562,1.649692092
2993,2.191657306,2.130308652
2996,1.333561303,2.133711526
2997,0.979472077,0.985949485
2998,0.993362333,0.019231286
3000,0.314177212,0.352828929
3002,2.769800568,2.543171979
3003,1.660349955,1.438685071
3004,0.552949385,0.224753668
3007,0.010652856,0.95091784
3010,0.161167436,1.024219165
3011,2.698862195,2.015537246
3012,1.97921481,2.264139678
3013,1.598308389,2.156780832
3016,-0.541386793,0.143591437
3017,-0.313452512,0.488876334
3018,0.486270097,0.513691326
3019,1.179005936,1.257834925
3020,1.032647512,0.696760409
3022,-0.269085524,-0.380265203
3023,2.346723872,1.62862809
3025,-0.039140145,0.185054943
3026,0.764640586,0.862796653
3027,0.013667001,-0.027052936
3028,-0.325164662,-0.10888763
3029,0.604726089,0.270759887
3030,0.845654675,0.620739699
3031,-1.699208503,-0.936782457
3032,-0.690123762,-0.0968297
3033,1.207066069,1.045586131
3035,2.577673175,1.837459049
3036,0.345187257,0.583988142
3038,0.768663017,0.315570656
3039,0.813109236,0.638403474
3040,1.294693136,1.470481436
3041,-0.195281372,0.094023586
3042,-0.338405014,-0.180320601
3044,0.029081835,0.001333414
3045,0.531281828,0.833312097
3046,2.76199493,2.410553027
3047,1.868494376,2.143709769
3049,2.207651453,1.53242451
3050,2.250743909,2.283175312
3051,1.671362669,1.565771058
3054,2.167279949,1.822320788
3055,1.216700606,1.495116589
3056,2.356522679,2.221877392
3058,0.950264742,0.066898441
3059,0.042397064,-0.339723998
3060,1.124364837,0.974613428
3061,0.131508012,0.72916337
3062,0.872127315,1.191134138
3063,2.105699127,1.128685755
3064,0.40383219,0.409856126
3065,0.914209713,1.265473535
3066,-0.160109838,1.073747155
3068,-0.48815184,0.286135612
3069,1.438085867,0.453408398
3070,2.583262813,2.563996929
3073,2.55527226,2.269986699
3074,0.963274763,1.173678744
3076,0.582852507,0.208274323
3077,0.12368578,-0.47831557
3078,1.801166988,1.009895516
3079,-0.45027377,0.10443186
3080,2.475436897,2.476305394
3081,1.439436478,0.804221935
3082,0.194050949,-0.276562836
3083,2.141505954,2.318269572
3084,0.395564599,0.801448311
3085,1.439006053,1.218851292
3086,2.315207856,2.156080274
3087,0.38636293,1.404027561
3089,0.927789457,0.600834033
3090,1.208014024,1.302269491
3091,1.135103263,0.551129101
3092,1.875239918,1.334594382
3093,2.233436461,2.469177442
3094,1.390507109,1.731218359
3096,2.216710251,1.473022504
3097,1.006456812,0.864180631
3099,0.485689451,0.023319935
3100,0.91239258,0.666564978
3101,-0.127831733,-0.065910227
3104,1.221472158,0.826510298
3105,-0.468254188,-0.313537973
3108,1.177351243,-0.007544848
3109,-0.102983025,0.024196047
3110,1.539837542,1.394256351
3111,1.876491532,1.754863783
3113,-0.315041393,-0.471147574
3114,2.238926817,2.067565126
3116,-0.723026176,-0.059283112
3117,2.324104409,1.709147845
3118,0.396629317,1.438968731
3119,2.444311208,2.299725389
3120,2.398692134,2.302387342
3121,1.249951203,1.249284756
3124,1.437895453,1.617937291
3128,1.229605922,1.207749987
3129,2.845077095,2.242278652
3131,1.986391031,1.751643615
3133,1.502143628,1.271165606
3136,1.331643838,1.256696492
3139,0.923602682,1.806782504
3141,0.98419243,1.077055201
3142,0.553917222,1.175766629
3144,2.194342441,2.34049365
3145,1.466892466,1.966659757
3146,1.207216842,1.591347054
3147,0.332066213,0.536819223
3148,0.506815612,0.969183279
3149,1.838704567,2.38113915
3150,2.981247967,3.280688428
3152,1.681456187,1.493454607
3153,1.755840513,1.833037382
3154,0.295911467,0.739201884
3156,0.851244896,0.687629923
3157,2.301165333,2.451467319
3158,-0.00958174,0.012355228
3159,0.574398143,-0.137721757
3162,1.238297579,1.120831628
3163,0.19635275,-0.150889083
3164,-0.224179717,1.478907796
3166,-0.270038871,0.271375867
3168,0.00106818,1.337100881
3169,0.883050393,1.424756571
3170,0.057038665,-0.196993196
3171,0.756470993,0.872181
3172,0.350553639,0.522102973
3174,0.656200468,1.714139441
3175,0.67250528,0.752646571
3176,2.992103476,2.259525413
3177,1.335141652,1.242011502
3178,1.626756308,1.410714236
3179,2.426157128,2.149848895
3180,0.873938072,0.651142062
3181,2.039577712,1.315252199
3183,1.131578565,1.39865677
3184,2.459994881,1.793398751
3188,1.149875088,0.668264982
3189,1.365873768,2.079283822
3190,0.824440322,0.506418029
3191,0.74943928,0.910023823
3192,1.733055403,2.042821702
3193,0.859439014,0.690651222
3195,0.614280432,0.20542235
3196,-0.090510056,-0.283804336
3197,0.79970473,-0.059873179
3198,0.187724006,0.44919082
3200,2.188788608,1.940112891
3202,2.226973428,2.538257568
3203,1.438425988,1.001491715
3205,1.118597283,1.828065196
3206,2.27471514,1.850572787
3207,-0.008701371,0.769177187
3208,0.855777419,1.150411672
3210,1.049091111,0.894273396
3211,1.571030896,0.7068196
3212,-0.608247748,-0.171985979
3214,0.077383866,0.284625679
3215,0.53037783,1.220670138
3216,1.672789907,1.65397276
3217,1.867425301,2.220457011
3218,3.341908257,2.263180581
3220,0.752728601,-0.101805838
3221,-0.040544447,-0.676217917
3223,0.249978109,0.012879896
3224,-0.365951947,0.0056703
3226,1.05620794,1.228118531
3227,2.242060247,2.170829255
3228,1.190968263,0.857145504
3229,2.318799287,1.258399204
3230,1.374843268,0.774298881
3231,1.14485744,0.435655359
3232,-0.310492386,-0.176234759
3234,0.938831086,1.085084146
3235,1.554321507,1.683179388
3236,1.068388359,0.538150334
3237,0.914264278,2.145489028
3238,2.028511789,1.593899186
3239,0.36368357,0.596335953
3240,0.797509855,0.399493445
3241,1.522122617,0.817364975
3242,-1.189466932,-1.164317546
3243,-0.378196812,-0.291379921
3244,1.1134712,1.250509409
3245,0.171936574,0.261881658
3246,0.198506055,0.191165248
3248,0.551965277,0.392061223
3249,1.890220188,1.424974806
3250,1.285270894,1.150844897
3252,1.52334424,1.399023757
3253,1.098092217,1.532031184
3254,1.438538343,1.042199683
3255,1.268561386,0.959080048
3256,2.017426554,1.673264883
3257,1.151003686,0.952926979
3258,2.230690357,1.793413822
3259,-0.767143926,0.499812218
3260,1.645150582,2.174805576
3261,0.538190766,1.052714237
3262,0.914427201,0.870475734
3263,0.420124674,1.153057702
3264,0.728085344,0.373406169
3265,0.879020465,0.796453277
3266,1.249039659,1.085122253
3267,1.732130865,1.453635761
3268,1.990657689,1.60465655
3270,2.165661381,2.102909761
3271,1.293335777,0.726858652
3272,-0.253794235,-0.098077518
3274,1.396129739,1.206436742
3275,3.473810346,3.632673453
3276,0.916995161,1.50147151
3277,1.757201905,2.078476386
3278,0.368520937,0.5819905
3280,2.912820893,2.379006852
3284,1.654941323,1.343840762
3285,1.582486143,0.043939764
3287,1.612482186,2.072531384
3288,0.762391187,-0.39831149
3289,0.186105633,0.549920965
3290,0.211161246,0.793532076
3291,-0.561004396,-0.744353871
3292,1.376989414,1.178492877
3293,-0.018657286,-0.143358626
3294,1.838697974,0.389839429
3295,0.284003109,0.395849477
3296,0.899920652,1.110090068
3298,1.436996705,0.889795575
3299,0.931501878,0.804193595
3301,0.455699554,-0.496814268
3303,2.50984987,1.82480966
3305,1.875053586,1.570175357
3306,0.003228503,-0.106783541
3307,0.465304727,1.240711623
3309,2.125443282,1.454692592
3310,0.920624947,0.027424233
3311,2.329230407,1.434749904
3313,1.293532106,1.66746708
3314,0.996406661,0.390642704
3315,0.634709503,0.446875582
3316,0.581789587,0.257302241
3319,1.480177018,1.488080228
3320,1.313260493,0.956409485
3321,-0.930281023,-0.094365655
3322,1.471498436,1.112280825
3326,1.284603498,1.633975258
3327,0.002193844,0.425692977
3328,0.69086319,0.449341144
3329,3.100538259,2.342514332
3330,-0.060179136,0.608299554
3333,1.51981352,0.978059716
3335,0.103816482,0.53405559
3336,1.794414823,2.032808064
3337,0.936565193,0.371908298
3338,1.352313756,1.494277355
3339,0.825135048,0.122559875
3341,1.050415828,1.357414704
3342,1.362677036,1.67851924
3344,2.304341028,2.519609995
3345,0.181432611,0.813751008
3346,0.175250895,0.838442232
3347,2.043939783,2.199205687
3349,0.825465788,0.904268996
3350,1.421537455,0.885527522
3351,1.28828683,1.36914349
3352,-0.140500848,1.281820732
3353,0.662879843,0.326334945
3354,1.111364949,0.861100705
3355,0.876881177,-0.247409908
3356,1.15304117,1.20189463
3358,1.904760165,0.978628711
3359,0.748411483,0.762816216
3360,1.589625769,1.019473031
3361,2.03733463,1.206336272
3362,1.832592206,1.949639445
3363,0.441731894,0.348146638
3364,0.39647805,1.099633328
3365,1.281730067,1.364407316
3366,0.616336728,1.15038888
3368,1.240827094,1.280351399
3369,-0.384377772,0.377918836
3370,-0.131936419,0.515573634
3371,-0.614641382,-0.040638308
3372,-0.607332128,-0.533803545
3374,2.462245458,2.5650662
3375,1.125742504,1.581147572
3377,-0.744719963,0.322360046
3378,-0.433195059,-0.217518939
3379,-0.560941936,-0.900292585
3381,2.662734324,2.28735612
3383,-0.332373412,0.567454148
3384,0.991089492,1.506515315
3386,0.440539931,0.361952794
3387,-0.106385234,-0.009494476
3388,0.650812194,0.612514224
3389,-0.168809108,0.707168743
3390,0.738413313,1.307864206
3392,0.270387032,0.845043031
3393,1.478368255,1.673866931
3394,1.520434787,2.071948496
3395,1.651052607,1.774788858
3397,1.556801438,1.406553558
3399,0.537900971,1.240485146
3400,0.27819112,0.816013449
3401,0.866024198,1.530153017
3402,2.293130382,2.101247121
3403,1.665319005,1.788430465
3404,0.065265385,0.440451266
3405,1.223247283,1.689182688
3407,2.781088656,2.386795555
3408,1.989715021,2.367828011
3409,-0.06324046,0.583596228
3410,0.903064646,0.426868437
3413,1.247072043,0.999972619
3416,1.838654896,1.585243238
3418,0.188560779,0.19832544
3420,0.980303265,0.959279582
3423,1.761308212,1.303409034
3424,1.593662053,1.663610143
3425,0.529061248,0.651587838
3427,0.340632476,0.983632901
3428,0.596429956,0.994633179
3429,2.124405664,0.970873267
3430,0.177969748,0.345997716
3431,1.279199104,0.177103466
3433,2.34336567,2.719328586
3436,-0.002661461,0.039764245
3442,1.926715518,0.775832003
3445,-0.335296922,-0.904033683
3446,1.391922986,1.343309249
3447,1.567647243,1.385615138
3448,2.053718021,1.902165115
3449,1.672227548,1.338922175
3451,-0.533283826,0.366648372
3452,-0.039333211,-0.439413503
3453,0.542130115,1.096791765
3461,1.801987979,1.82052058
3464,0.646887377,0.642085902
3465,3.574420208,2.653315319
3466,1.941696139,2.195021826
3467,0.683718889,1.573513136
3468,0.887736563,1.236470039
3469,2.376338372,2.19980015
3470,0.834809938,0.622124027
3472,1.258559871,1.041186984
3475,1.49846701,1.247941269
3478,0.186555616,-0.098630466
3479,0.112856135,-0.546169666
3480,-0.770867598,-0.197800027
3482,-0.355565196,0.53753701
3484,0.845205063,1.432161256
3485,-0.560755742,0.274723775
3486,0.740341868,1.146661438
3487,1.353815024,0.789005339
3490,0.646600713,0.097400697
3491,0.717133747,-0.918488056
3495,1.545005257,2.135673692
3496,3.827968435,3.913853493
3498,2.03957231,1.90624161
3500,0.251900255,0.672381179
3501,1.413967885,1.723425289
3502,2.020796833,1.822084328
3503,1.939696082,2.278981151
3504,1.785482498,2.727858931
3505,0.965710988,2.27242251
3507,2.210854388,1.346356664
3511,0.652782906,1.354671528
3513,0.000438336,0.162395624
3514,2.426689564,2.377611024
3515,1.038022248,1.386755678
3517,2.598746051,2.623363108
3520,0.907790972,0.261489131
3521,1.70300278,0.851934493
3522,1.264350761,1.479279849
3523,0.316921387,0.487935482
3526,1.778368637,1.976588289
3527,1.418368736,1.192268447
3534,1.398340671,1.151968682
3541,0.142215153,0.984809772
3542,0.928073557,1.990404002
3543,1.205134953,0.895668149
3545,1.312404281,1.561396848
3548,1.759393651,1.43028475
3555,0.531070747,1.046594377
3556,-1.096212591,0.560986266
3557,1.719458239,1.225410226
3558,1.170537773,0.548359859
3559,2.386132413,1.237298783
3560,-1.451819243,-0.877140954
3561,1.487561452,1.535083316
3562,1.219587603,0.703187703
3564,0.453143049,-0.696283565
3567,1.896687472,1.647680462
3568,2.219740858,1.578743499
3569,1.551972255,1.737832989
3571,2.1463213,2.14801075
3573,0.866135459,1.097486285
3574,0.477874555,1.859148508
3575,-1.510737783,-1.239369843
3582,1.252405776,1.281188621
3583,-0.461727093,0.124573342
3590,0.416087344,1.064422392
3591,2.396282682,2.280693071
3594,1.202341796,1.44370538
3596,1.648867986,1.391547633
3598,0.827038033,1.950858837
3601,-0.146432552,1.150415842
3602,0.440884053,0.22326901
3603,2.169607386,1.75518135
3604,0.795501263,1.187401701
3606,0.145174577,0.95805222
3612,1.794613446,1.135908191
3613,2.134691323,1.796279019
3616,0.138735387,0.521279193
3618,1.431500633,1.175138111
3619,1.129285204,1.081910831
3620,1.288794278,1.096038736
3621,0.894252282,0.494865994
3622,-0.640297156,0.084964104
3625,1.365500102,2.376581616
3626,0.937204972,1.282052345
3628,0.587116003,0.480165564
3629,2.569120091,2.742241041
3630,1.404452697,1.776618851
3632,2.357565834,1.426706956
3635,1.871985043,2.01095748
3637,-0.381307211,-0.569056704
3638,0.689669468,1.128339728
3643,-0.860863489,-0.588764239
3645,1.955209524,1.8506488
3646,-0.244366312,0.345026382
3647,-0.894471443,0.249802988
3648,1.23616672,1.58249846
3649,2.311508499,2.145775934
3651,0.76201812,1.345378844
3653,-1.353169769,0.10557174
3654,1.860159904,2.22373615
3655,1.479991791,2.168178129
3657,0.842862934,0.647077922
3662,0.370456344,0.587634556
3663,2.23604716,2.459966978
3666,1.047085243,0.950302641
3667,-0.003297125,-0.363498446
3668,0.436018026,0.863729132
3673,1.767189404,1.420266285
3674,0.331939661,-0.007668369
3675,0.110066507,0.199641868
3676,1.324529831,1.259138043
3677,0.159550269,0.464767468
3678,1.08892331,1.061182106
3679,1.023433014,1.079585153
3680,-0.333082497,0.029855949
3681,-0.557916645,0.391940327
3682,1.348004264,1.502318891
3683,2.036854471,1.736460654
3685,0.846139993,0.439728185
3686,1.413849622,0.636688507
3687,1.41356179,0.962715907
3688,1.318515422,1.289531251
3693,-0.188203976,-0.415559992
3697,-1.45138887,0.406081164
3698,1.045816871,0.962099159
3699,2.453000668,1.06755252
3700,1.455221946,1.69454982
3701,-0.62973237,-0.336461411
3702,2.309316887,1.928223546
3705,2.890021226,2.120543694
3706,0.147906391,0.48134344
3707,2.135210301,1.114323715
3708,0.978238023,0.858368748
3709,1.149817549,1.058566549
3710,0.370077652,0.479400742
3711,0.180981716,0.66776068
3713,1.078709368,0.364218966
3714,-0.344883361,-0.034348879
3715,0.796455046,0.732994103
3716,1.241107161,1.263056139
3717,-0.437101072,-0.017421462
3718,1.722376739,1.326148202
3720,-0.470152676,0.138111985
3721,0.58349304,0.707924043
3723,0.309068931,0.592251217
3724,-0.303268053,0.068341437
3725,0.925397316,0.345622978
3726,-1.066169353,-0.239458082
3727,1.236693259,0.294642419
3728,0.640292205,0.195450257
3730,0.518633109,0.419049204
3731,2.905027868,2.275595335
3732,1.836685652,1.46297474
3733,0.569460075,0.523237475
3734,-1.127345999,-0.364774422
3735,0.363001551,0.675413829
3736,2.1671561,1.210643289
3739,3.120222191,2.614682765
3740,0.024897152,0.073876715
3741,1.907287086,1.814151417
3748,0.921339088,1.286724121
3751,1.948028324,1.837497277
3756,1.346311234,1.451624596
3758,1.928417849,1.767834565
3760,1.732946356,1.189130424
3768,0.739609536,0.384432218
3770,0.581192396,0.49647467
3771,1.171877489,1.304342352
3772,1.597680986,1.865548784
3775,0.735432912,0.604909594
3776,-0.760219972,-0.112302804
3780,2.048903085,1.702477218
3782,1.57230217,0.881122482
3786,0.998360366,0.279645007
3787,-1.043476292,-0.577145412
3788,2.506769801,1.91916841
3789,1.693926848,1.678367348
3790,0.678694411,0.63788529
3791,0.598111577,0.651157327
3792,-0.732925942,0.498845292
3793,1.353849978,1.268302427
3794,-0.206023135,0.584989646
3795,0.961963114,0.950305022
3796,0.58139262,0.280694097
3798,0.861152003,0.469815461
3800,2.644263022,1.934672394
3807,2.135077393,1.861717201
3808,0.805289021,1.257430609
3810,0.391690084,0.73857009
3811,-0.233946988,0.484675001
3812,1.552150572,0.880981631
3815,1.138693592,0.644962953
3816,0.083555486,0.02433424
3819,0.935721645,0.906466835
3824,0.625865486,0.02320942
3825,0.646341211,0.597541721
3827,-0.029834738,0.079860575
3828,1.296253159,0.957842447
3829,0.692203062,1.037439811
3834,0.073131448,0.471264387
3835,0.298811086,1.25995689
3836,0.648710414,0.386296507
3837,0.238192722,0.541307476
3840,0.977310695,0.768988931
3841,1.942169611,1.885329298
3842,0.955603206,2.02131979
3846,0.264412745,0.414429781
3847,1.847199477,1.93141299
3849,1.656376774,1.500947122
3852,0.071782509,-0.034033155
3855,-0.142764406,0.709850182
3856,0.149224098,-0.360742851
3860,0.37494968,1.050899729
3861,0.839834152,1.103190303
3863,0.133297225,0.553223695
3864,-0.901387854,-0.383510926
3866,1.69920396,0.933656149
3871,1.210830033,1.84019659
3873,0.234162849,0.220456047
3874,1.473799916,2.320316514
3875,1.707014938,1.385776835
3876,-1.30004346,-0.988119096
3882,0.178870411,0.496798281
3886,2.278520539,1.418102888
3887,0.996416411,1.052506433
3891,-1.491552538,-0.763511662
3894,1.465012009,1.00103352
3896,0.164702628,1.176742915
3901,1.140146292,0.476154717
3903,2.738160875,2.963990452
3905,-0.278085817,0.002993699
3906,1.236113751,1.705675931
3911,-0.796818385,-0.714556484
3912,0.034737612,1.012768964
3913,0.354607041,0.495600607
3917,0.148068032,0.765771684
3921,0.340078168,-0.522748063
3923,1.19827932,1.344366462
3924,0.612610886,0.673030419
3928,0.685488539,0.541520119
3931,1.239012226,1.929518758
3933,1.412942252,0.163200282
3934,0.886585079,1.831977509
3935,1.084075336,0.599734224
3936,0.447465162,0.530588252
3937,0.907530931,1.272670771
3947,0.749274843,0.50132666
3948,0.918377245,1.10820151
3956,0.708192087,0.51398059
3957,0.492061235,0.876806729
3958,-1.087221207,0.31009276
3959,2.24496383,1.856190588
3960,1.489716685,1.722489235
3961,0.849389181,0.981291053
3962,1.200599124,0.526138386
3965,1.368936539,2.358460836
3966,0.66882508,0.693300071
3967,0.77866437,0.481993367
3968,0.188311578,0.562077589
3969,0.654935588,0.74194847
3970,0.202802049,0.804196695
3973,1.046460019,0.76846526
3976,0.857047802,1.242687624
3977,0.328240691,1.184467952
3982,1.289149585,1.606000417
3984,1.165060109,1.246793656
3986,0.025747589,-0.351607719
3988,1.113685569,1.211343802
3989,1.373598675,1.356015464
3990,-0.309519332,1.302948244
3991,-0.48635882,-0.673869846
3992,0.030094527,0.426347673
3993,1.313963351,0.682071509
3994,0.355754173,-0.420763231
3996,0.151111879,0.700984501
3997,0.536244278,0.244460438
3999,-0.013125712,0.284595889
4000,2.063209781,1.826807525
4001,2.203577184,1.920647292
4003,-1.271707158,-0.616108845
4004,0.308736616,-0.239720866
4005,0.869454268,0.846746036
4007,-0.165753379,0.559966417
4008,1.866707743,1.578150478
4009,-0.006354689,0.229153247
4010,1.792659061,0.897942859
4014,1.447961328,0.825545738
4015,1.036631202,1.15115783
4020,1.118819924,1.016418764
4021,0.449494312,0.858407294
4023,1.958623128,0.493884478
4024,3.111057704,2.59115761
4025,0.506424197,1.671063851
4027,1.470596042,1.160402484
4030,1.704147317,1.493255979
4031,0.006498137,1.46566418
4032,2.67099801,1.933704525
4033,1.401382869,0.832602505
4034,0.94156465,0.230242742
4035,-0.009273088,-0.455178425
4037,1.634091553,1.480756416
4040,0.211106366,0.415383918
4041,-0.148073244,-0.146515783
4042,1.336993316,0.743123339
4045,0.994878046,1.523265129
4046,0.659083994,0.68651042
4048,1.560803891,1.926960646
4049,1.003622992,0.275002625
4051,0.811032663,0.490065353
4052,-0.576676397,0.150104055
4053,-0.658527411,0.554210634
4054,0.737475603,0.509541846
4056,-0.567913405,-0.073176477
4057,0.628052244,0.771672706
4058,0.908339789,1.067428583
4059,-0.115242366,-0.341106395
4060,-0.371972882,-0.40295098
4061,0.335338077,0.378511288
4062,-0.817703196,-0.44467636
4063,1.419063671,1.547198361
4064,1.098982217,1.24218884
4065,2.28911614,2.034225452
4068,1.853774777,1.700071542
4069,3.136675869,2.354952774
4070,3.119657443,2.266658857
4071,2.210007562,2.570890241
4072,0.736517415,1.341076224
4073,0.62132062,0.946401511
4074,2.328059926,1.376093695
4075,0.25178404,1.170405757
4076,0.78876157,1.249899648
4078,1.55717173,1.074082561
4079,2.897753868,1.877332402
4080,1.496379188,0.902569368
4081,-0.710035708,-0.766075467
4082,-0.429958239,-0.745866966
4083,0.729970272,1.469826041
4084,1.456826028,0.669458089
4086,0.047538465,0.027146085
4087,-1.293446718,-0.993621108
4088,0.768618539,1.384387997
4089,1.301359687,1.315642536
4091,-0.46162773,0.150003993
4092,0.70088541,0.958992791
4093,1.559018505,1.341246884
4095,0.29475702,0.472891136
4097,0.433110546,0.342997247
4098,0.613047165,0.806320102
4099,0.992888486,1.525315205
4100,-0.375650085,0.07986176
4104,0.217514488,0.462261793
4105,0.856755003,0.682163069
4106,1.982861866,1.340028601
4108,0.310781232,0.229002903
4110,0.196643555,-0.322484068
4111,-0.460808373,-0.23389501
4112,-0.201831755,0.353788088
4113,-1.374169453,-0.684818213
4114,-1.547195961,-0.60678291
4115,0.417233017,-0.295349604
4116,2.678485398,2.590366522
4117,2.247759094,1.113823749
4118,0.515151582,0.158453497
4119,0.807195719,1.767106071
4120,2.839108661,2.395950398
4122,1.946203127,1.541214089
4124,1.111502822,1.41826986
4125,0.379486894,0.611348095
4126,0.606558621,0.352425987
4127,1.890389188,1.38669447
4129,0.782009458,1.484809337
4130,-0.248745753,0.088945403
4131,0.496102773,0.469862475
4132,1.235056489,0.202692013
4133,1.612845057,1.592328013
4134,0.623834042,0.939833057
4135,2.038251441,2.534473844
4136,2.424972338,2.929255461
4137,2.480410838,2.590504547
4138,2.319922788,2.286551181
4140,2.058145633,1.956956356
4141,0.565563118,0.975852364
4142,1.542625007,1.177282549
4143,2.360223481,2.498654471
4144,0.151688937,0.971855391
4145,1.943695688,1.782837171
4146,1.24227457,0.450017137
4147,0.049555146,0.630955927
4148,2.989938463,2.357457957
4149,-0.466966538,0.749645803
4150,1.346373843,1.341800917
4153,0.416262125,0.506111599
4155,3.762330835,1.555496967
4157,1.678207519,1.415394283
4158,0.767594874,-0.160820079
4160,1.433834948,2.479790664
4161,-0.100710037,0.200105636
4162,1.060284428,1.120220895
4163,-0.04931314,0.847084949
4164,0.116908641,0.343781301
4165,0.963642915,0.89986682
4166,0.457045553,1.248216763
4167,1.603576496,2.122023918
4168,2.267040558,2.078666343
4169,0.592076415,0.572805979
4170,1.852713649,1.1936984
4171,0.204552185,-0.18968528
4173,0.425243955,1.067037227
4174,3.042882721,3.010145673
4175,0.287314892,0.615116428
4176,1.511760575,2.112333539
4177,1.697421309,2.074635335
4178,0.795345883,0.589159041
4179,-0.544152618,-0.027554915
4180,3.127545779,2.935292283
4182,0.648235111,0.736841982
4184,1.654820949,1.757576016
4185,1.120703903,0.705493908
4187,-1.308430377,-0.916317649
4188,0.663867053,0.485679315
4189,-0.594649712,0.401872286
4191,0.500365094,1.197427863
4192,2.665402473,2.189589542
4193,2.870936118,2.092914423
4195,1.502526058,1.123261528
4197,1.022357675,0.413333897
4198,0.257432682,0.195706895
4199,1.156404686,0.910987119
4200,-0.743702004,-0.346079131
4201,0.820826058,0.796995191
4202,0.244878916,0.524659973
4203,1.047493438,1.443612534
4205,2.086910713,2.109492825
4206,0.662095025,0.837835028
4208,2.140406586,1.693566446
4209,1.543115402,1.214174629
4210,2.600079647,2.059528281
4211,2.051400974,1.820903118
4212,1.746362793,0.871230287
4213,2.064771205,2.524423556
4214,0.748988526,1.312442167
4217,1.786531538,1.526942721
4221,1.531361222,1.590981916
4222,0.649269981,1.367190547
4224,-0.02913913,0.66052322
4225,-0.138403756,0.654220304
4226,1.127772578,0.855816797
4227,1.271365902,0.785316802
4228,0.786375735,1.283597094
4229,-0.193920797,-0.665148936
4230,0.854278485,1.018980196
4231,0.615272457,1.157701545
4232,-0.613002811,-0.503450883
4233,2.270600533,1.665509195
4234,0.900354603,0.758374991
4236,0.336664592,0.834331857
4237,-0.138865937,0.693342007
4238,1.062116586,0.969448351
4239,2.951268725,2.448534141
4240,3.645661486,3.045474731
4241,1.082280398,1.164718455
4242,0.871711068,1.549170598
4243,2.646664019,2.453765288
4244,2.839442415,2.242686872
4245,2.20272417,2.357984686
4246,2.415346858,2.020381564
4247,1.773264823,0.988947368
4248,1.905537526,0.784094597
4249,1.237097685,0.910271
4250,0.112707327,0.497083608
4251,0.348737267,1.006120453
4252,0.82831712,1.271735817
4254,1.622389303,1.27542867
4255,1.848830458,2.104322053
4256,1.08346462,0.96973707
4257,1.46721303,2.039203235
4258,0.006194596,0.907795812
4259,1.661294828,1.652377986
4260,0.771317618,1.111867573
4261,3.771500604,3.378633728
4262,2.568286335,1.869477361
4263,1.725258438,1.738655779
4264,-1.331707739,0.128132678
4265,-0.159822416,0.852098524
4266,2.185211338,1.837719085
4267,1.331414404,1.249273642
4268,1.294022276,0.636991159
4269,0.156547071,0.596075885
4270,1.470912394,0.614448975
4271,-0.514944703,0.295361076
4272,1.056242167,0.459281038
4273,-0.594574287,0.326961749
4274,1.547334314,0.895167966
4275,-0.270007122,0.255977808
4276,2.740755075,1.494886533
4277,1.263879318,1.76168772
4278,2.196508569,2.311023315
4279,0.035463636,0.891741289
4280,-0.492495932,0.062358158
4281,0.528121302,0.996968146
4282,2.38642264,1.890948268
4283,0.088731629,0.582537552
4284,0.414844547,0.558556231
4285,0.852466197,1.311822531
4286,2.11875959,2.05825069
4287,1.852079483,0.846014686
4288,1.711091904,0.557201433
4289,-0.142459344,0.026267581
4290,1.643957571,0.769426766
4291,2.796486409,2.624537436
4292,1.895599421,2.263607617
4293,2.062606041,1.052527241
4294,0.464936244,1.109242117
4295,2.222087012,1.418976108
4296,2.326399546,1.791900521
4297,1.826814996,0.881882301
4298,0.670342778,0.80201914
4299,2.177096844,2.404946226
4300,1.507367764,1.019206459
4301,2.618713307,1.783934317
4302,1.475422436,1.254722926
4303,0.619693188,0.702762869
4304,1.711353373,1.054519037
4305,1.162629539,1.938449228
4306,0.392758347,-0.375255481
4307,-0.193615706,0.551947351
4308,0.728697802,0.969281373
4309,0.012320642,0.676917902
4310,0.481124891,0.940185946
4311,0.003845332,0.663289935
4312,0.509863857,0.857375173
4313,1.153797496,1.356377757
4314,2.843452032,2.770087397
4317,0.375623853,0.226295113
4318,-0.900625023,0.652624595
4320,0.838699444,1.782734622
4325,1.211909617,0.935526033
4326,-0.303127679,0.043186692
4327,1.13199293,0.956164609
4328,0.676779538,2.182199807
4329,1.945877445,0.97184114
4330,0.497710033,-0.621583454
4331,2.361788206,1.162709857
4332,-0.208322354,0.503919919
4333,-0.201156043,0.568458947
4334,0.950248759,0.738517447
4335,2.119197754,1.61915447
4336,0.880095794,0.727464621
4337,1.869628368,1.78014499
4338,-0.189791305,-0.237015682
4339,2.238101697,2.038222748
4340,1.899752031,1.739073328
4341,0.24839452,-0.198513147
4342,1.350721192,1.490077935
4343,1.678715893,1.647360836
4345,2.245118902,1.811666417
4351,0.903422784,1.403480295
4352,-0.596180361,-0.115478604
4353,1.395500674,1.837708882
4354,-0.460402027,0.001607228
4355,0.300254985,0.087669077
4356,-0.173305558,0.063190299
4357,1.068200411,0.794822091
4358,2.079184709,2.542531028
4359,1.924869179,1.946774505
4360,0.972575462,1.713547339
4361,-0.312383351,0.587810898
4362,0.642606029,1.554289308
4363,0.188542545,0.407012374
4364,1.227797288,0.938484041
4365,-0.099055934,0.31022183
4366,0.083269909,0.643114882
4367,0.993289334,0.7438244
4368,0.71483033,1.674446859
